Iteration, Loss, bcs, res, Time, l2
0, 6.622194290161133, 2.9924445152282715, 3.6297495365142822, 1.012948989868164, 2.186615930978546
100, 0.16409610211849213, 0.13970190286636353, 0.024394195526838303, 2.729030132293701, 0.7471361704928802
200, 0.12956376373767853, 0.10819895565509796, 0.02136480249464512, 4.320835113525391, 0.6600588739567346
300, 0.10705558955669403, 0.08193960040807724, 0.02511599101126194, 5.968571186065674, 0.6085822217420727
400, 0.09395618736743927, 0.06622367352247238, 0.02773251198232174, 7.869091987609863, 0.5715231282815751
500, 0.08544915914535522, 0.057848308235406876, 0.02760085090994835, 9.755902290344238, 0.548038707853817
600, 0.07893433421850204, 0.05268237367272377, 0.026251962408423424, 11.642147064208984, 0.5311234561612898
700, 0.07385875284671783, 0.04885188490152359, 0.025006866082549095, 13.479076147079468, 0.5174056744213651
800, 0.07016770541667938, 0.04596478119492531, 0.024202920496463776, 15.210826635360718, 0.5072085439837312
900, 0.06747809797525406, 0.04395175352692604, 0.02352634258568287, 16.991578102111816, 0.4994815601336199
1000, 0.06507621705532074, 0.04241110756993294, 0.0226651132106781, 18.771005392074585, 0.4923067716240497
1100, 0.062491994351148605, 0.04085357487201691, 0.0216384194791317, 20.45173668861389, 0.48371706107166185
1200, 0.059337764978408813, 0.03873924911022186, 0.0205985140055418, 22.414689779281616, 0.47017696889375493
1300, 0.053632527589797974, 0.03430343419313431, 0.019329093396663666, 24.440365076065063, 0.4361187522946097
1400, 0.040214844048023224, 0.02508608065545559, 0.015128765255212784, 26.380149841308594, 0.35237299411870854
1500, 0.04959409683942795, 0.03461890667676926, 0.01497519202530384, 28.253926992416382, 0.42064326040255223
1600, 0.030210651457309723, 0.01658620312809944, 0.013624448329210281, 30.144564151763916, 0.26708620238791747
1700, 0.08499684184789658, 0.05312752723693848, 0.0318693146109581, 31.996459245681763, 0.5485247187703058
1800, 0.0535188764333725, 0.037445180118083954, 0.016073696315288544, 33.860453844070435, 0.4634520191052348
1900, 0.04057149589061737, 0.029478847980499268, 0.011092649772763252, 35.52757120132446, 0.4347932070278642
2000, 0.026475924998521805, 0.017712166532874107, 0.008763757534325123, 37.16403102874756, 0.37871265599092535
2100, 0.08826012164354324, 0.02998751774430275, 0.058272603899240494, 38.682990074157715, 0.48538298164798377
2200, 0.021837033331394196, 0.014585794880986214, 0.007251238916069269, 40.14816188812256, 0.41184769682863015
2300, 0.01683514565229416, 0.0109285619109869, 0.005906583275645971, 41.907408475875854, 0.4092823972558133
2400, 0.014077356085181236, 0.008734705857932568, 0.005342650692909956, 43.778836488723755, 0.408786243959206
2500, 0.012050277553498745, 0.007178243715316057, 0.004872033838182688, 45.60248613357544, 0.40803820429526133
2600, 0.0103527270257473, 0.005940002854913473, 0.004412723705172539, 47.06330966949463, 0.4071589133930525
2700, 0.008908568881452084, 0.004919891711324453, 0.00398867717012763, 48.54597854614258, 0.40637184033289886
2800, 0.0077219996601343155, 0.004095626529306173, 0.003626373130828142, 50.0530219078064, 0.40588470684919536
2900, 0.012787330895662308, 0.003659679787233472, 0.00912765134125948, 51.61483430862427, 0.40799648449913845
3000, 0.006387279834598303, 0.0032223742455244064, 0.0031649055890738964, 53.35927677154541, 0.4078152567025916
3100, 0.00573117658495903, 0.0027803468983620405, 0.002950829453766346, 55.22503662109375, 0.40810070003722204
3200, 0.006020916160196066, 0.0029302560724318027, 0.003090660087764263, 57.14477038383484, 0.4106580116109245
3300, 0.005091095343232155, 0.0024420488625764847, 0.0026490462478250265, 58.92263388633728, 0.4108533529521019
3400, 0.004668854176998138, 0.002167952712625265, 0.002500901697203517, 60.620067834854126, 0.4108653911970915
3500, 0.00433114031329751, 0.0019667111337184906, 0.0023644291795790195, 62.30622959136963, 0.410741526157745
3600, 0.004176384769380093, 0.0019421615870669484, 0.002234223298728466, 64.00619912147522, 0.41106134562267105
3700, 0.0038713160902261734, 0.001755237695761025, 0.0021160785108804703, 65.81563758850098, 0.4110518075439221
3800, 0.003977446351200342, 0.0019117420306429267, 0.0020657042041420937, 67.77381205558777, 0.40955453906370176
3900, 0.003500504419207573, 0.0016019020695239305, 0.0018986022332683206, 69.65557837486267, 0.4109629029003118
4000, 0.0032684903126209974, 0.0014706116635352373, 0.0017978786490857601, 71.4764301776886, 0.41062203488843235
4100, 0.003236047923564911, 0.0015436646062880754, 0.0016923833172768354, 73.14773988723755, 0.4107001138655361
4200, 0.0029553724452853203, 0.0013402356998994946, 0.0016151366289705038, 74.57598042488098, 0.4103532122092241
4300, 0.0027759182266891003, 0.001246805302798748, 0.0015291129238903522, 76.08602023124695, 0.40990127988294617
4400, 0.002683933125808835, 0.0012347428128123283, 0.0014491903129965067, 77.60751557350159, 0.4098923291128782
4500, 0.0025187695864588022, 0.0011426249984651804, 0.0013761445879936218, 79.22447681427002, 0.4097817526881043
4600, 0.0025623829569667578, 0.0012502317549660802, 0.0013121512020006776, 80.62370610237122, 0.4096630822570514
4700, 0.0023073172196745872, 0.0010670775081962347, 0.0012402398278936744, 82.02545118331909, 0.4101214676605732
4800, 0.002177160233259201, 0.0010006855009123683, 0.001176474615931511, 83.43510961532593, 0.40961398313598535
4900, 0.0021274469327181578, 0.0010104066459462047, 0.001117040286771953, 84.88020014762878, 0.40919902494171184
5000, 0.001991626340895891, 0.0009315299103036523, 0.001060096314176917, 86.27854108810425, 0.4097929503568086
5100, 0.002107108011841774, 0.0010517199989408255, 0.0010553878964856267, 87.73533701896667, 0.406686307156824
5200, 0.001825500512495637, 0.0008692092960700393, 0.0009562912164255977, 89.09088087081909, 0.4100087455471084
5300, 0.0089329918846488, 0.0010349974036216736, 0.007897994481027126, 90.39506268501282, 0.4093650092650138
5400, 0.0016775504918769002, 0.0008097764803096652, 0.000867774011567235, 91.73231720924377, 0.4109528444457774
5500, 0.007360672578215599, 0.0009240192594006658, 0.006436653435230255, 93.07058453559875, 0.4083845458294952
5600, 0.0015497904969379306, 0.0007587776053696871, 0.0007910128915682435, 94.47496604919434, 0.4130189428831707
5700, 0.0018912027589976788, 0.0008590897195972502, 0.0010321129811927676, 95.80273818969727, 0.4086087700436945
5800, 0.0014262872282415628, 0.0007044555386528373, 0.0007218316895887256, 97.10414600372314, 0.41290303284824104
5900, 0.001466986141167581, 0.0007347497157752514, 0.0007322364253923297, 98.48815870285034, 0.41184932985935024
6000, 0.0013161064125597477, 0.0006547542870976031, 0.0006613520672544837, 99.87490200996399, 0.4127808759075073
6100, 0.14782291650772095, 0.10508192330598831, 0.042740993201732635, 101.23292875289917, 0.6607286630520188
6200, 0.09119376540184021, 0.06620043516159058, 0.024993326514959335, 102.59561014175415, 0.5661007014088794
6300, 0.0736764669418335, 0.051127903163433075, 0.022548560053110123, 103.95647597312927, 0.5178523010801572
6400, 0.06594067066907883, 0.04545654356479645, 0.02048412710428238, 105.49761772155762, 0.4958863024388952
6500, 0.06057979539036751, 0.041670698672533035, 0.018909096717834473, 106.90616130828857, 0.4777096547695377
6600, 0.05580223724246025, 0.03833014890551567, 0.01747208833694458, 108.28867745399475, 0.45814716766658525
6700, 0.04977467656135559, 0.03407157585024834, 0.015703098848462105, 109.60333323478699, 0.42680533529287185
6800, 0.037579745054244995, 0.025400714948773384, 0.012179030105471611, 110.93369841575623, 0.34811326346550453
6900, 0.024830412119627, 0.016071777790784836, 0.008758633397519588, 112.28654718399048, 0.25176113907694436
7000, 0.030645044520497322, 0.016324618831276894, 0.014320425689220428, 113.67003178596497, 0.2686980312258166
7100, 0.024983860552310944, 0.017395541071891785, 0.007588319014757872, 115.08770847320557, 0.27879307607696685
7200, 0.017932534217834473, 0.011932662688195705, 0.0059998719953000546, 116.46124029159546, 0.20996431877016733
7300, 0.06270889937877655, 0.010422777384519577, 0.05228612571954727, 118.2462899684906, 0.20683152033536853
7400, 0.01881713978946209, 0.01094310823827982, 0.00787403155118227, 120.22503805160522, 0.21033241474852546
7500, 0.01650114357471466, 0.009380221366882324, 0.007120923139154911, 121.5322539806366, 0.19139139532666088
7600, 0.017151257023215294, 0.008811482228338718, 0.008339774794876575, 122.93768906593323, 0.19455487088144283
7700, 0.013299277052283287, 0.007581363897770643, 0.005717913154512644, 124.47145581245422, 0.1695693970543652
7800, 0.011780519038438797, 0.008007295429706573, 0.00377322337590158, 125.90825271606445, 0.176188227132331
7900, 0.013927612453699112, 0.006545237731188536, 0.0073823751881718636, 127.29923009872437, 0.1650499789508859
8000, 0.011462951079010963, 0.008109853602945805, 0.003353097243234515, 128.71313548088074, 0.1814295846190496
8100, 0.011122704483568668, 0.007164750248193741, 0.0039579542353749275, 130.11002612113953, 0.1711579566465576
8200, 0.008548540063202381, 0.005726939532905817, 0.0028216002974659204, 131.55053329467773, 0.15011086515875813
8300, 0.024483107030391693, 0.0054291472770273685, 0.019053960219025612, 132.9266219139099, 0.1545971800950164
8400, 0.007926509715616703, 0.005221434403210878, 0.0027050755452364683, 134.3372106552124, 0.14707265793046143
8500, 0.007291886955499649, 0.004434760194271803, 0.00285712699405849, 135.829163312912, 0.13520760010692745
8600, 0.029356462880969048, 0.0038541306275874376, 0.02550233155488968, 137.47909307479858, 0.13086954791956304
8700, 0.01063234731554985, 0.004175777081400156, 0.006456570699810982, 139.4208323955536, 0.1355642874202682
8800, 0.012473076581954956, 0.004657966550439596, 0.007815110497176647, 141.0093128681183, 0.14471912664340833
8900, 0.005918129347264767, 0.0036393459886312485, 0.0022787831258028746, 142.47087335586548, 0.1256779874656031
9000, 0.01798326149582863, 0.00409582257270813, 0.013887437991797924, 143.8282549381256, 0.14184079386922613
9100, 0.005765886977314949, 0.003628580830991268, 0.002137306146323681, 145.2292401790619, 0.12717041329042533
9200, 0.005199006758630276, 0.0028618895448744297, 0.002337117213755846, 146.61058902740479, 0.11359548812558382
9300, 0.008637621067464352, 0.0033247864339500666, 0.0053128344006836414, 147.98746991157532, 0.12439385891000833
9400, 0.004449381493031979, 0.002507541561499238, 0.001941839698702097, 149.36226892471313, 0.10751396775965892
9500, 0.005282268393784761, 0.002399902790784836, 0.0028823656029999256, 150.775785446167, 0.1063863920368936
9600, 0.006094489246606827, 0.0033335809130221605, 0.00276090856641531, 152.15885019302368, 0.1258152484178754
9700, 0.010075588710606098, 0.0021869742777198553, 0.0078886142000556, 153.61192512512207, 0.10305164137269582
9800, 0.011405875906348228, 0.0022541603539139032, 0.009151715785264969, 154.97571229934692, 0.11228231936359939
9900, 0.0037474208511412144, 0.00206549558788538, 0.0016819253796711564, 156.3426592350006, 0.10290524273035963
10000, 0.007220076862722635, 0.00294561218470335, 0.004274464678019285, 157.8088183403015, 0.12116627411804601
10100, 0.003457869403064251, 0.001866940758191049, 0.0015909286448732018, 159.55024909973145, 0.09974211191108061
10200, 0.014580433256924152, 0.0017606345936655998, 0.012819798663258553, 160.97383189201355, 0.09885781391896119
10300, 0.003570390632376075, 0.001717840088531375, 0.0018525505438446999, 162.5378336906433, 0.09699598005333315
10400, 0.007583306636661291, 0.0015765988500788808, 0.006006707902997732, 164.0797882080078, 0.0943672882634851
10500, 0.00446702167391777, 0.0015179476467892528, 0.002949073910713196, 165.47495317459106, 0.09311610604116938
10600, 0.003927185665816069, 0.0017366778338328004, 0.0021905077155679464, 166.90491843223572, 0.10386164580489762
10700, 0.008298689499497414, 0.0015855637611821294, 0.006713125854730606, 168.55874609947205, 0.10259420528267327
